list,trial_num_python,condition,stimulus,position,corrResp,coin_img,devalued_coin,stimulus_choice1,stimulus_choice2,position1,position2,phase,corrResp1,corrResp2,outcome,cond_val,outcome_choice1,outcome_choice2,cond_val1,cond_val2,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,choice_trialLoop.thisRepN,choice_trialLoop.thisTrialN,choice_trialLoop.thisN,choice_trialLoop.thisIndex,contingency_trialLoop.thisRepN,contingency_trialLoop.thisTrialN,contingency_trialLoop.thisN,contingency_trialLoop.thisIndex,globalClock_t,event,run,duration,routineClock_t,selected_coin,resp,trial,nResp_untilRnf,wasRnf,participant,task_ordering,hand,date,expName,n_repeat_training,credits_per_rnf,cost_response,min_resp_bet_rnf,max_resp_bet_rnf,mean_resp_bet_rnf,sigma_resp_bet_rnf,min_ITI,max_ITI,min_trial_duration,max_trial_duration,schedule,frameRate,Unnamed: 65
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.1888945940882,choice_resp,1.0,,41.94650869606994,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.2056666002609,choice_resp,1.0,,41.96326486673206,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.239101524232,choice_resp,1.0,,41.99664905900136,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.2726126927882,choice_resp,1.0,,42.03021594462916,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.3059004065581,choice_resp,1.0,,42.06350512453355,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.356501754839,choice_resp,1.0,,42.113884484395385,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.4059368572198,choice_resp,1.0,,42.16337442398071,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.4225343810394,choice_resp,1.0,,42.18005435052328,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.456402138574,choice_resp,1.0,,42.21387225599028,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.5568315412384,choice_resp,1.0,,42.31432511820458,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.5734498854727,choice_resp,1.0,,42.331001232378185,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.6408405415714,choice_resp,1.0,,42.39832678739913,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.6568996626884,choice_resp,1.0,,42.41437065973878,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.6904539384414,choice_resp,1.0,,42.44799560820684,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.7070590867661,choice_resp,1.0,,42.46472773258574,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.7574261301197,choice_resp,1.0,,42.51501237344928,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.7740699870046,choice_resp,1.0,,42.53169024712406,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.8075160544831,choice_resp,1.0,,42.56512634409592,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.8577842735685,choice_resp,1.0,,42.615355267887935,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.9079032293521,choice_resp,1.0,,42.66541381482966,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.9579591371585,choice_resp,1.0,,42.71552954497747,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,765.9915084277745,choice_resp,1.0,,42.74911461188458,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.0250480412506,choice_resp,1.0,,42.78255657386035,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.041618586285,choice_resp,1.0,,42.79916553432122,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.0753338551149,choice_resp,1.0,,42.83273447258398,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.0919718469959,choice_resp,1.0,,42.849401496117935,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.1098004244268,choice_resp,1.0,,42.86684064054862,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.1265560085885,choice_resp,1.0,,42.88361440622248,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.160068056779,choice_resp,1.0,,42.91688071284443,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.1921936301515,choice_resp,1.0,,42.94973500655033,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.2258185788523,choice_resp,1.0,,42.98333854810335,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.2593408906832,choice_resp,1.0,,43.01677288580686,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.3093510516919,choice_resp,1.0,,43.06684110988863,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.3262544327881,choice_resp,1.0,,43.08361487532966,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.3427704337519,choice_resp,1.0,,43.10023204679601,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.3762194337323,choice_resp,1.0,,43.13373089884408,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.393053608248,choice_resp,1.0,,43.15055480971933,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.4262545206584,choice_resp,1.0,,43.18375542899594,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.4600416352041,choice_resp,1.0,,43.21736894082278,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.4931551599875,choice_resp,1.0,,43.25066046696156,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.5602945026476,choice_resp,1.0,,43.31775494269096,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.577111375751,choice_resp,1.0,,43.33461169758812,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.610564774368,choice_resp,1.0,,43.36806568270549,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.6274763664696,choice_resp,1.0,,43.38497874094173,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.6441474952735,choice_resp,1.0,,43.40157655789517,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.6775067613926,choice_resp,1.0,,43.43496426916681,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.6942122003529,choice_resp,1.0,,43.45172073319554,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.7109434450977,choice_resp,1.0,,43.46834083693102,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.744713551132,choice_resp,1.0,,43.50202208897099,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.7944982047193,choice_resp,1.0,,43.55188005464152,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.8113165439572,choice_resp,1.0,,43.568718334659934,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.844826246379,choice_resp,1.0,,43.60214592749253,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
18.0,4.0,resp1_vs_resp2,,,,,silver,stim/left_resp_img.png,stim/right_resp_img.png,"[0.5, 0]","[-0.5, 0]",choice,right,left,,,gold,silver,val,deval,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,766.8782013477758,choice_resp,1.0,,43.63559668697417,silver,left,,,,18.0,1.0,right,2021_Aug_30_1230,habits_v_MRI,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,60.00473343853778,
