list,trial_num_python,condition,stimulus,position,corrResp,coin_img,devalued_coin,stimulus_choice1,stimulus_choice2,position1,position2,phase,corrResp1,corrResp2,outcome,cond_val,outcome_choice1,outcome_choice2,cond_val1,cond_val2,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,choice_trialLoop.thisRepN,choice_trialLoop.thisTrialN,choice_trialLoop.thisN,choice_trialLoop.thisIndex,contingency_trialLoop.thisRepN,contingency_trialLoop.thisTrialN,contingency_trialLoop.thisN,contingency_trialLoop.thisIndex,run,event,duration,globalClock_t,routineClock_t,trial,nResp_untilRnf,resp,selected_coin,wasRnf,n_repeat_training,credits_per_rnf,cost_response,min_resp_bet_rnf,max_resp_bet_rnf,mean_resp_bet_rnf,sigma_resp_bet_rnf,min_ITI,max_ITI,min_trial_duration,max_trial_duration,schedule,participant,task_ordering,date,expName,frameRate,Unnamed: 64
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,369.2620931310812,8.91741173347691,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,369.5960689681233,9.251028049970046,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,369.9457176731085,9.600989062804729,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,370.2457287871512,9.901050028798636,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,370.6458549419185,10.301168265927116,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,371.0294475494302,10.684728323016316,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,371.52957995032193,11.184880664688537,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,371.9296433503041,11.584923830640037,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,372.36324626539135,12.018445516412612,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,372.7798499573255,12.435168559721204,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,373.2632687574369,12.918609353364443,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,373.6968177151284,13.352123121439943,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,374.01356911548646,13.668839625432156,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,374.8472231141641,14.502520309586544,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,375.21406898391433,14.869365886086598,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,375.630702293769,15.286117960873526,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,376.0478306041914,15.703026336210314,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,376.4149043267244,16.070078358519822,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,376.9650080334977,16.62018030573381,5.0,12.0,right,gold,1.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,377.78198860614793,17.43716498388676,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,378.1487467951374,17.803903232095763,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,378.3988493582001,18.054050955164712,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,378.6988173649879,18.354013097006828,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,379.09899865015177,18.754166523751337,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,379.4991696716752,19.154280948627274,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,379.81594365200726,19.4710701777949,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,380.0992376463255,19.75439437647583,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,380.3995288110455,20.05457352095982,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,380.7661597309052,20.42131352867,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,381.0329662176664,20.688096848898567,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,381.26631588483,20.92148375842953,5.0,9.0,right,gold,1.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,381.8832077210536,21.53833483334165,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,382.3834744290216,22.03847691137344,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,382.7167505791877,22.37188502267236,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,383.0835583269363,22.738669310580008,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,383.41700837248936,23.072131086024456,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,383.7170623005368,23.3721964507713,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,384.08385157369776,23.738985137373675,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,384.3346268449095,23.98980204964755,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,384.8014329210855,24.45655328867724,5.0,20.0,right,gold,1.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,385.48440645530354,25.13954647042556,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,385.75097775808536,25.406161760212854,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,386.1176380026736,25.772811154660303,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,386.4678086869535,26.123000020277686,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,386.66771912935656,26.322907823487185,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,386.9844822595478,26.63965071964776,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,387.2678495655418,26.92304441781016,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,387.6346963150427,27.28988588892389,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,387.8681512578624,27.52321825450053,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,388.3516246018698,28.00677751982585,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,388.7182983357925,28.37348116491921,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,389.03516527533066,28.690234324720223,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,389.351749524998,29.006936166377272,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,389.65181547618704,29.307027043541893,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,390.1353899903479,29.790591294062324,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,390.73544740804937,30.39066777279368,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
2.0,1.0,resp2,stim/right_resp_img.png,"[-0.5, 0]",right,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,,,,,,,,,0.0,training_resp,,391.03554649616126,30.690779470547568,5.0,,right,gold,0.0,5.0,40.0,1.0,5.0,30.0,15.0,5.0,15.0,30.0,30.0,60.0,RR,2.0,1.0,2020_Feb_18_1814,habits_v_MRI,59.970824397644456,
